scorer,,,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab,lake_lab
labeled-data,20240624_4141_04,img029.png,738.419683452507,206.73841534922957,984.8777649097124,187.55290816596667,812.9011029709957,222.56280355514514,827.4598183154529,181.37263698212016,943.0097792264502,218.69954236163403,970.6439635939215,141.36999684346407
labeled-data,20240624_4141_04,img062.png,699.9617536896502,208.3469219172578,944.2732461357493,180.33646525590217,752.9996433271233,224.34205483169578,825.8513117474247,181.66509272176165,937.6017934197723,219.60087332941367,871.7939235950957,166.95987406209503
labeled-data,20240624_4141_04,img100.png,656.0933927434257,212.0026186627765,902.153838135275,189.35559768646436,752.7624098235832,224.22343807992576,715.887953642222,184.58965011817662,870.5427694169667,236.00509694300322,872.9637465536617,168.56838063012327
labeled-data,20240624_4141_04,img170.png,592.1918136317588,218.58287280471015,847.8760992355773,204.3930217057692,664.686213218308,236.5667088679262,686.6423796780723,194.240689526346,800.815515507691,237.21392714257968,855.8550857846341,166.81364619227426
labeled-data,20240624_4141_04,img197.png,573.9133299041654,218.7291006745309,828.2815646795971,202.05337578863723,624.5627906383494,233.87257018150217,685.6187845893271,193.80200591688376,800.2224317488408,237.45116064611977,779.6703656080243,161.98812648818958
labeled-data,20240624_4141_04,img242.png,543.936616590912,228.23391221287955,788.0689004788912,203.95433809630694,613.9786743702548,232.23684312188755,629.1748268385184,181.22640911229942,794.6474444156487,237.21392714257968,731.4151685671775,186.9930922275375
labeled-data,20240624_4141_04,img267.png,522.7335754669034,229.2575073016248,769.4979610116561,208.4874020607501,613.6900166538522,232.3330623606884,586.9149724603221,193.80200591688373,732.668048637375,245.32295750479662,731.4151685671775,186.84686435771675
labeled-data,20240624_4141_04,img291.png,508.40324422447014,228.38014008270028,745.5165903610534,217.55352998963653,612.7278242658437,232.14062388308668,561.471323111512,200.67471579845892,667.7846854191608,239.27350316452436,731.1227128275359,185.96949713879226
labeled-data,20240624_4141_04,img314.png,494.6578244613198,228.8188236921625,732.2098542073654,222.9639611730042,599.2571308337232,235.41207800231592,557.8156263659932,201.69831088720414,667.5922227892136,238.80479903185883,729.9528898689699,186.11572500861303
labeled-data,20240624_4141_04,img331.png,482.22845552655616,226.47917777503056,719.1955737933188,217.55352998963653,538.9554900294897,239.18420772520457,557.376942756531,201.55208301738338,667.2363725339035,238.92341578362888,698.3676699876884,175.7335462513399
labeled-data,20240624_4141_04,img381.png,436.31290440284124,228.0876843430588,677.0819472849433,205.41661679451443,516.2426829157548,239.1061568416522,537.1974967212677,195.84919609437424,663.203402973722,239.39788279070905,600.1025771683089,186.84686435771675
labeled-data,20240624_4141_04,img406.png,411.6003944031347,230.4273302601908,658.3647799478877,205.85530040397663,515.1499705460218,238.55980065678574,468.03171429605374,201.40585514756265,606.7418291311808,249.48030669116278,599.517665689026,186.9930922275375
labeled-data,20240624_4141_04,img448.png,372.99623677045724,230.71978599983228,622.2464961021627,212.14309880626882,509.3742051631477,240.3549709784899,426.5029992669613,207.98610928949634,559.4137451749332,243.19361884735042,599.8101214286675,186.11572500861303
labeled-data,20240624_4141_04,img512.png,327.08070349682407,223.2621646389741,579.4017302446834,211.7044151968066,385.04906033721824,246.24581378825172,426.35677139714056,207.83988141967558,556.8041476768243,243.66808585443064,538.1019603643117,176.0260019909814
labeled-data,20240624_4141_04,img518.png,321.23158870399413,219.6064678934554,574.7224384104196,211.99687093644806,374.61078618145433,243.39901174577068,426.06431565749904,208.1323371593171,556.4482974215142,243.90531935797074,530.9367947430951,178.21942003829264
labeled-data,20240624_4141_04,img561.png,277.94813923705266,195.6250972428527,527.3446085884972,219.89317590676848,339.9746946646014,234.97722237009754,398.13479252173613,199.21243710025144,550.7546933365521,245.6845706345214,472.0069632053336,199.86113584672248
labeled-data,20240624_4141_04,img593.png,247.532742314337,188.7523873612775,493.1272870504421,227.20456939780587,339.73746116106133,234.38413861124727,309.22824767072126,182.10377633122386,461.0804289983986,257.07177880444567,472.1531910751544,199.42245223726025
labeled-data,20240624_4141_04,img613.png,231.7401323736962,184.07309552701355,472.9478410151788,232.6150005811736,338.907143898671,234.38413861124727,286.12424423904304,179.03299106498815,418.02254810587243,256.3600782938254,469.95977302784314,197.37526205976977
labeled-data,20240624_4141_04,img642.png,219.45699130875335,173.39846103009893,452.9146228497362,234.8084186284848,330.841204778308,234.97722237009748,281.88363601424135,179.32544680462965,382.67475607839924,247.22658840753195,464.1106582350132,199.71490797690174
labeled-data,20240624_4141_04,img720.png,222.9664601844513,118.1243262378561,420.8907193589923,221.35545460497596,235.41905207559145,191.71421572841825,281.15249666513756,178.88676319516742,381.36997180892877,247.22658840753195,358.8265919640745,174.12503968331163
labeled-data,20250103_4355_01,img046.png,545.2562080311923,200.74936889915796,796.7129541730617,228.86344432732477,681.8530599398076,229.05756853577248,610.529702431467,186.96858406527383,727.6168747333861,258.46538084190405,810.9278252694305,187.05291258528106
labeled-data,20250103_4355_01,img103.png,489.7342204159661,204.53495896383248,747.4697666422547,222.26148307838304,546.0271960523223,231.28699904174567,609.7985630823632,186.96858406527383,709.1126614572593,252.29730974986177,737.8599061790833,168.54869930915416
labeled-data,20250103_4355_01,img116.png,479.63931357683407,204.17442657672063,736.1129964482312,217.03376346526107,526.336815258495,228.6774305028047,609.2136516030802,187.1148119350946,709.5871284643395,252.89039350871198,696.3440430595678,168.19284905384401
labeled-data,20250103_4355_01,img151.png,441.0623261507147,204.17442657672058,700.0597577370454,209.46258333591206,522.1852289465435,226.779562474484,546.1894397103378,174.24675939086876,703.3004406205271,251.1111422321613,648.7787255997799,174.12368664234623
labeled-data,20250103_4355_01,img196.png,403.3866916975255,206.33762089939174,660.4011951547409,210.72444669080357,520.999061428843,226.5423289709439,455.9668440309361,185.94498897652863,613.5076174489393,250.9925254803913,647.5925580820796,175.19123740827663
labeled-data,20250103_4355_01,img254.png,355.9766827923161,211.92587289962555,615.6951791528704,213.4284395941425,444.4912565371645,239.9460219209589,439.73555048083307,191.79410376935857,562.8582644431303,249.68774121092082,640.1197027205667,172.58166886933566
labeled-data,20250103_4355_01,img273.png,336.5079338882757,203.63362799605284,600.5528188941724,212.52710862636286,399.0610406092375,234.96411834661706,439.0044111317293,191.79410376935857,562.6210019804225,249.45050770738075,609.2793472603553,167.48114854322378
labeled-data,20250103_4355_01,img315.png,309.2877386613304,175.33183560777195,568.2851702476611,208.9217847552443,358.0196444968022,213.494486276239,437.68836030334256,191.6478758995378,559.8928166897115,249.80635796269087,519.2492616260595,174.95400390473657
labeled-data,20250103_4355_01,img357.png,279.5438167246021,159.10787818773832,537.0991187624853,210.9047128843595,357.42656073795195,213.2572527726989,355.9469989236261,160.50133962771844,550.403476548108,250.28082496977106,519.7237286331397,177.4449556919075
labeled-data,20250103_4355_01,img379.png,261.5171973690092,159.46841057485017,516.3685065035535,214.87056914258994,357.42656073795195,213.13863602092886,322.0221331252125,153.4824018763225,499.87274029406905,253.48347726756225,518.7747946189793,177.68218919544756
labeled-data,20250103_4355_01,img394.png,245.4735061425315,161.27107251040945,503.7498729546384,217.75482823948482,357.54517748972205,212.78278576561874,302.13514282959073,155.38336418399223,460.37336195464434,247.31540617551997,516.7583098388885,178.0380394507577
labeled-data,20250103_4355_01,img461.png,191.93445215770817,168.48172025264665,446.96599997937017,212.8876410134747,253.79061820244337,212.62602978970781,273.4744803447241,170.7372905151708,393.59213070810927,239.13085030338686,439.18295418127957,156.6870241321497
labeled-data,20250103_4355_01,img485.png,170.12224273744073,159.46841057485017,430.3815101722247,204.95592849701382,220.3406942032909,203.01807289633422,272.8895688654411,170.88351838499156,393.9479809634194,239.2494670551569,395.8878397852135,158.58489216047045
labeled-data,20250103_4355_01,img505.png,154.4390838980749,149.0129713486063,417.04181184908595,201.7111370130071,198.0407448705226,193.17288249942055,272.7433409956204,171.0297462548123,393.3548972045692,239.13085030338686,373.232040197135,157.28010789099994
labeled-data,20250103_4355_01,img532.png,132.80714067136338,144.32605031615213,393.0664081061473,199.00714410966816,183.21365089926704,190.68193071224965,269.9650114690262,169.7136954264256,389.7963946514679,238.30053304099656,339.30764919090234,172.34443536579556
labeled-data,20250103_4355_01,img542.png,122.53196763867543,143.06418696126062,383.69256604123905,197.20448217410885,183.4508844028071,190.44469720870956,257.5356425342626,163.57212489395417,384.69587432535604,238.77500004807675,339.30764919090234,172.34443536579556
labeled-data,20250103_4355_01,img585.png,81.79180445673065,157.84601483284683,345.656399200938,199.9084750774478,183.095034147497,190.44469720870956,142.3080855780334,148.0719706929548,282.56686553093186,234.97926399143535,337.8842481696618,172.34443536579556
labeled-data,20250103_4355_01,img653.png,30.77647168040269,210.48374335117813,291.39627494060335,197.74528075477667,104.39852371456575,225.2531092088223,98.14726889216745,177.610000396746,244.25365470920752,230.23459392063356,305.1460246811296,164.8715800042828
labeled-data,20250103_4355_01,img741.png,,,233.17029442203815,172.68827985050254,17.054275004108636,223.84462742362456,97.26990167324296,177.17131678728373,239.98345164548596,228.4553426440829,149.12593694550054,154.1066332873882
labeled-data,20250103_4355_01,img764.png,,,213.7015455179978,172.50801365694662,15.995863377299173,220.8618310207979,53.98645276411654,173.07693643230274,232.3919795322031,229.64151016178334,147.7788676022885,154.29907176498992
labeled-data,20250103_4365_01,img0059.png,769.1942954206661,167.75809401847246,1016.1936508608056,177.01161070326322,846.8002443433656,206.30944635599602,877.6594604631496,160.7007339660769,981.4177450909604,215.71784445796845,1041.6437205607717,160.61689905456237
labeled-data,20250103_4365_01,img0194.png,665.4167912142576,170.7409636972457,916.0811123668882,162.42175023554776,785.9896384391719,185.0449945810059,716.2238921810437,147.83268142185108,929.5010813468527,214.09544871596506,911.3622738738646,143.19693874445943
labeled-data,20250103_4365_01,img0253.png,632.5419436791896,203.0678971067293,877.1748177863138,154.59304461872483,768.9588331714197,184.46767914820074,704.6718904652046,159.0922273980487,826.749307009672,198.41228987659923,906.6028737351336,141.05531475961092
labeled-data,20250103_4365_01,img0349.png,568.4303916886672,223.11465156326622,810.5122032915488,150.2042248032332,628.4606807672551,221.90413934331642,700.2850543705821,161.13941757553914,822.9637169449974,200.75575039282631,747.968623405916,130.4196093398111
labeled-data,20250103_4365_01,img0369.png,554.684971925517,222.52974008398323,797.4643605968439,150.2042248032332,627.875769287972,221.61168360367492,685.6622673885073,161.43187331518067,820.9807888158822,201.2965489734941,735.7105222441128,139.97371759827536
labeled-data,20250103_4365_01,img0457.png,489.028658376001,248.26584517243492,727.5990938042879,161.35419946961738,625.3898955010194,222.4890508225994,539.7268890075641,206.17760148032963,685.0600788747116,216.25864303863625,732.8262631472179,139.43291901760756
labeled-data,20250103_4365_01,img0476.png,479.37761896783155,257.3319731013213,714.4326343578128,165.26855227802884,622.0266544951421,223.9513295208069,540.0193447472055,206.47005721997112,660.5438765511053,216.25864303863625,730.6630688245468,139.0723866304957
labeled-data,20250103_4365_01,img0529.png,451.4480958320687,275.31800108927337,687.6252484577828,169.1829050864403,517.1812718336656,259.1922550726481,539.4344332679225,206.76251295961262,660.1833441639934,217.34024019997182,669.3725630155309,134.02493321092967
labeled-data,20250103_4365_01,img0574.png,425.711990743617,270.4924813851887,663.9018981037741,175.23235942671255,486.6196470411293,260.5083059010348,539.141977528281,207.05496869925412,659.6425455833256,218.24157116775146,596.3647546253795,159.98326508298348
labeled-data,20250103_4365_01,img0588.png,418.2543693827588,267.12924037931145,658.208294018812,176.53714369618302,486.6196470411293,260.21585016139335,537.3872430904321,206.47005721997112,659.1017470026578,218.60210355486333,581.0421281731254,170.07817192211553
labeled-data,20250103_4365_01,img0671.png,370.4378559513741,231.74209588269042,621.9115679771783,193.26210569575926,486.3271913014878,260.21585016139335,424.3530997189937,202.96058834427313,610.6101409361129,239.69324820090702,580.5013295924578,171.7005676641189
labeled-data,20250103_4365_01,img0724.png,342.65454283535024,201.32669895997475,588.5802607297959,210.6987682059558,475.79878467439397,260.65453377085555,416.6030226184941,200.0360309478582,519.5757131903686,244.56043542691714,579.2394662375661,173.50322959967818
labeled-data,20250103_4365_01,img0779.png,312.5316016522761,192.6992546405506,570.6691312125192,211.17323521303598,370.66094627327595,224.8287056647723,416.45679474867336,200.32848668749966,519.2151808032568,245.28150020114083,577.9776028826747,174.58482676101374
labeled-data,20250103_4365_01,img0806.png,293.9606621850411,183.77935458148497,552.1649179363924,210.81738495772584,344.3399297055413,212.25310886018792,416.6030226184941,199.30489159875444,518.8546484161449,245.46176639469678,569.505091785546,176.20722250301714
labeled-data,20250103_4365_01,img0868.png,252.13949141630707,166.23201020299516,507.92086952616586,214.02003725551702,323.2831164513535,200.84732608912867,370.54124362495827,164.79511432105784,515.0690583514704,246.36309736247642,452.3320659741921,182.33627308391868
labeled-data,20250103_4365_01,img0952.png,186.77564253147352,169.3027954692309,446.7146256128229,193.38072244752934,321.82083775314607,200.55487034948717,245.8088706678601,157.77617656966194,398.97760769630145,233.56419762000542,450.8899364257447,180.17307876124755
labeled-data,20250103_4365_01,img0997.png,162.06313253176702,187.14259558736217,423.2285087623542,189.70360314265795,264.49951278341274,211.8144163256848,245.8088706678601,158.21486017912417,369.77448434024086,222.38769361953783,447.10434636107016,179.63228018057976
labeled-data,20250103_4365_01,img1028.png,144.22333241363575,199.42573665230503,406.14769650746774,183.53553205061564,208.0555550326039,208.74363105944906,245.95509853768084,158.06863230930344,369.05341956601717,222.92849220020562,440.25423100594486,175.66642392234934
labeled-data,20250103_4365_01,img1151.png,66.72256475552953,217.55799251007775,327.97925709100855,173.2158746466218,166.23438426386997,212.83802033947092,119.32176773543335,174.88483733868952,357.5163831784377,222.02716123242595,310.82309303021236,144.84090482428545
labeled-data,20250103_4365_01,img1211.png,20.80701363181459,222.675967953804,276.7368203263495,171.9110903771513,163.74851047691726,213.13047607911238,85.83558666211209,186.7292947941701,212.94289594658252,214.09544871596506,305.2348410299786,143.9395738565058
labeled-data,20250103_4373_01,img0003.png,384.38202496420985,199.7204340827003,138.1341161709817,207.0842696084717,299.7101470025169,189.9131926042441,278.67511939513344,238.78225697202254,114.8819812170186,170.41935278432737,188.47089096791714,242.24910243053762
labeled-data,20250103_4373_01,img0026.png,402.18923404570506,199.44647701990806,152.02576380395283,204.7446236913397,299.4213948988231,189.5791674484793,342.8498843010442,234.81640071379206,162.43873108538176,162.41915187189247,188.11035858080527,242.24910243053762
labeled-data,20250103_4373_01,img0054.png,430.4654378165389,195.79812199793014,174.83731149598952,202.5512056440285,299.86007850828537,188.8480280993756,382.1479365013874,223.2793643262126,203.99533026941873,168.19707475309548,189.0116895485849,241.88857004342577
labeled-data,20250103_4373_01,img0134.png,498.96659136779203,199.7639782561606,248.97483257006803,207.81540895757547,435.85197959149957,177.003570643895,390.6204475985161,222.197767164877,277.77496090631854,181.75297752546456,278.42373255490116,262.0783837216899
labeled-data,20250103_4373_01,img0158.png,516.0919017607558,201.56664019171987,264.0363031616051,210.5937384841697,462.7579076385172,186.0696985727814,390.800713792072,223.09909813265668,278.4416443156881,180.64183850984858,330.52066249256467,249.82028255988664
labeled-data,20250103_4373_01,img0212.png,566.0256373757483,204.63116548217067,314.63114611958395,218.63628024935173,479.72034053772404,195.86696585077152,489.40632166716523,242.74811323025295,311.9980425872902,172.19718199116727,358.6421886872896,251.62294449544592
labeled-data,20250103_4373_01,img0245.png,591.0826382800224,201.38637399816395,335.8341872435925,212.7871654565218,480.0127962773654,195.8669658507715,537.7176395350037,233.55453735890057,367.7772211712114,178.64178828173988,358.82245488084556,251.80321068900184
labeled-data,20250103_4373_01,img0316.png,646.0638273145807,184.98215038457437,393.4479679529673,211.6173424979558,541.282273732259,172.7629624190933,559.5298489552712,223.45963051976855,444.22358544558955,187.75312820979076,369.6384264942013,255.7690669472323
labeled-data,20250103_4373_01,img0376.png,697.8002248651325,186.78481232013368,442.8729879523802,205.62199983530513,643.6417826067827,180.36681164977222,562.4141080521661,223.09909813265668,446.22363567369825,185.9753057848052,502.674877338477,250.7216135276663
labeled-data,20250103_4373_01,img0447.png,764.3184502872704,182.9992222554592,506.7745670640472,208.25410149207858,644.2266940860658,180.6592673894137,718.7048978651565,212.82392509996868,519.5588378317691,164.6414299031244,536.7451879205477,239.7253757207546
labeled-data,20250103_4373_01,img0468.png,782.8858682235311,177.41097025522538,527.246468838952,214.1032162849085,646.8587957428392,180.80549525923445,726.2760779945057,210.48046458374165,570.4490047469801,171.30826399682016,539.2689146303306,240.80697288209018
labeled-data,20250103_4373_01,img0526.png,830.1156109351846,176.32937309388979,572.7233363532046,202.8436703087109,768.666647003686,162.8194672712824,727.3576751558413,210.48046458374165,611.5611483247707,181.7529707436102,576.223484309296,250.7216135276663
labeled-data,20250103_4373_01,img0564.png,862.5635257752518,188.7677404492489,608.4029365894671,202.8436703087109,811.8038686008066,181.6828624781589,729.1603370914006,211.74232793863314,614.2278277074143,180.41960392487107,681.6792075395147,240.44644049497836
labeled-data,20250103_4373_01,img0638.png,921.8711034551526,186.2440137394659,665.4317701193954,196.1171882969565,812.3887800800896,182.2677739574419,867.965350139767,216.24898277753135,695.5632036505027,159.53019043129098,698.2636973466601,237.38191520452756
labeled-data,20250103_4373_01,img0660.png,936.1121327460708,173.80564638410675,680.3470128411118,199.62665717265443,813.4123751688348,181.24417886869668,891.0394229149259,205.43301116417558,723.1194512377784,165.30812009434834,699.3452945079957,237.7424475916394
labeled-data,20250103_4373_01,img0691.png,960.9888674567891,163.71073954497473,711.4935491129311,203.28235391817316,819.8464014409477,183.7300526556494,899.5119340120547,201.6474210995011,787.1210585372578,174.8639156286456,702.9506183791143,239.72537572075464
labeled-data,20250103_4373_01,img0760.png,1010.0212721040018,159.38435089963244,758.7251510650328,199.77287611743432,956.715616192841,155.80052951988648,901.4948621411698,201.46715490594516,787.7877419466274,175.75282684113836,815.7972995554271,239.54510952719872
labeled-data,20250103_4373_01,img0872.png,1101.77676462397,162.989674770751,843.3910876912461,187.6359629223122,977.187517967746,161.50341644289568,1055.4421914379334,196.0591690992673,889.3458479739262,149.75217387572485,863.3875746541925,231.07259843007003
labeled-data,20250103_4373_01,img0934.png,1139.452399077159,153.25530031873086,879.948055146433,189.97560883944413,1037.579628203715,146.1494901117171,1064.9962996963977,192.09331284103683,930.0135359454706,157.5301469850366,866.812632331755,231.61339701073783
labeled-data,20250103_4373_01,img0996.png,1181.6346883692465,156.68035249500585,921.4767701755254,178.5698349934258,1133.943794415588,152.58351638383004,1066.258163051289,191.91304664748094,932.0135861735791,157.0856913787902,941.8033688510217,237.92271378519536
labeled-data,20250103_4394_01,img0069.png,1074.4543378276894,214.85134291842482,,,1142.951570101877,249.52353210173254,1198.3226287060847,215.50108525564465,,,,
labeled-data,20250103_4394_01,img0205.png,1012.0083251500723,267.074876652375,1244.2823838454688,237.46275112518524,1139.7067786178702,250.78539545662406,1080.5418930507929,226.1680198055579,1190.4190168070993,278.19094847198033,1244.1771328229204,219.835313284464
labeled-data,20250103_4394_01,img0288.png,948.6734012599625,264.63037081801986,1188.2195976495748,240.70754260919196,998.1978166764659,273.4989358446711,1077.208476003945,225.9457920024347,1187.1315320535923,278.7388625975648,1155.8152677979435,204.14432082748797
labeled-data,20250103_4394_01,img0314.png,934.0063662538319,262.18586498366477,1169.4719135197581,241.24834118985973,998.0175504829098,273.67920203822706,1070.5416419102492,228.16807003366662,1184.3919614256702,279.2867767231493,1113.3697574014138,221.4780962529513
labeled-data,20250103_4394_01,img0448.png,825.7814261328372,260.18581475555607,1068.162312741326,246.2957946094258,893.1026258333592,278.0055906835694,919.6489635896015,237.5016377648407,1025.7708220689665,279.83469084873377,1101.5916838358846,222.81146307169047
labeled-data,20250103_4394_01,img0484.png,794.447305892467,251.07447482750513,1037.3367936432621,245.03393125453425,839.7437885305029,270.79494294133224,918.3155967708624,237.27940996171748,1024.1270796922133,280.3826049743182,1011.5894778258265,206.14437783745103
labeled-data,20250103_4394_01,img0561.png,716.2231191931033,245.74100755254852,959.4617980271007,244.49313267386646,822.6185001426896,267.55015145732546,761.8672233721352,221.27900813684766,954.8160096898266,286.13570329295516,934.0319745358324,226.36710792166156
labeled-data,20250103_4394_01,img0646.png,632.8876930219063,257.51908111807774,880.5051172290014,244.1326002867546,687.7793873628545,272.05680629622367,743.6445435160334,228.83475344303622,845.7810986985174,278.19094847198033,888.6975026987012,207.03328904994382
labeled-data,20250103_4394_01,img0695.png,591.7755494441158,244.4076407338094,834.1767494954288,239.6259454478564,643.2536375545401,265.5672233282103,734.7554313911057,229.72366465552898,841.6717427566339,279.5607337859415,762.9165661309743,217.25576799361068
labeled-data,20250103_4394_01,img0720.png,573.1084139817676,247.07437437128766,815.609331559168,239.80621164141235,642.1720403932046,265.2066909410984,644.9753989293359,217.2789076806302,838.1103009403348,277.6430343463959,759.13869347788,223.47814648106004
labeled-data,20250103_4394_01,img0817.png,487.1062541730923,259.9635869524328,732.6868825234407,240.52727641563604,582.684196519748,272.4173386833355,565.19561760811,232.83485389925363,672.6402015718013,275.72533490685026,752.9163149904306,223.70037428418323
labeled-data,20250103_4394_01,img0862.png,446.2163655258422,257.7413089212009,695.0112480702516,240.8878088027479,489.48657445133244,275.84239636089825,564.084478592494,231.72371488363768,671.8183303834246,276.8211631580192,668.4697498036176,201.477593971864
labeled-data,20250103_4394_01,img0883.png,424.4380408197694,253.74120846498352,675.0017005855433,239.0851468671886,468.5756959988447,272.2370724897796,562.3066561675084,232.16817048988406,670.7225021322556,276.2732490324347,621.5796833446241,205.25546662495827
labeled-data,20250103_4394_01,img1020.png,291.9902701583468,259.5191313461865,547.0127031608336,246.83659319009354,355.72903682768253,280.70958358690825,383.63550245646184,238.39054897733348,498.40350963594045,283.3961326650328,576.9118949168624,225.70042451229196
labeled-data,20250103_4394_01,img1107.png,216.6550448995846,222.85154383085967,468.41664277044845,249.90111848054437,288.8502790184328,262.50269803775944,304.74463234772855,216.38999646813744,491.55458306613457,280.65656203711046,410.463243250174,229.92275277163262
labeled-data,20250103_4394_01,img1129.png,196.65454261849726,225.96273307458438,452.5531957323761,248.63925512565285,289.03054521198874,261.6013670699798,254.29892103876392,208.83425116194886,482.2400429311986,281.47843322548715,410.2410154470508,230.1449805747558
labeled-data,20250103_4394_01,img1150.png,179.46733256381873,227.60083059126086,436.68977069945436,248.09845654498508,287.58841566354124,262.1421656506476,226.2982178452417,214.16771843690555,416.21639079827025,282.84821853944834,410.2410154470508,230.1449805747558
labeled-data,20250103_4394_01,img1197.png,139.77382030134956,237.04813590628004,393.7864166331432,250.26165086765621,264.15382150384573,260.1592375215324,209.8533604141255,220.61232472747812,320.3314355420005,286.1357032929551,408.24096521894205,230.1449805747558
labeled-data,20250103_4394_01,img1214.png,126.02443773811294,234.50593114289128,380.8072506971163,252.78537757743922,198.71718774175582,267.91068384443736,210.07558821724868,221.05678033372453,319.7835214164161,286.6836174185396,404.9075481720942,230.1449805747558
labeled-data,20250103_4394_01,img1241.png,99.99587691001975,232.89742457486304,358.09371030906914,251.16298183543586,148.6031859332075,261.9618994570916,209.6311326110023,221.27900813684772,320.05747847920827,286.9575744813318,371.7956055067386,215.03348996237872
labeled-data,20250103_4396_01,img0022.png,859.020960593589,249.24457280782286,1097.4817113130541,206.063700784965,978.858187081055,247.0275931400272,912.6999501003875,219.39221487627304,1098.1366274495342,268.25409192188954,1107.4856035537764,195.21078077475693
labeled-data,20250103_4396_01,img0135.png,791.9619365907834,249.6051051949347,1030.2424211166926,219.22313291454782,841.5753059737599,259.6830252207013,911.8822646929034,219.85197928559774,1012.8011510502283,263.1428524500561,1047.7063245136376,177.87701213114792
labeled-data,20250103_4396_01,img0198.png,752.1231078149231,244.0168531947009,995.2707795668424,223.5495215598901,825.6364681632984,259.09811374141833,880.0929752185314,216.88656049134656,1009.4677340033804,263.5873080563025,946.8148476408736,201.21093145908313
labeled-data,20250103_4396_01,img0278.png,701.6485736192627,259.3394796469548,942.9935834356229,215.07701046276142,824.7591009443739,259.24434161123907,750.682099037413,227.68068490242064,948.3550881445026,270.0319143468751,945.2592530190113,201.43315926220632
labeled-data,20250103_4396_01,img0328.png,670.4625221340871,256.9960191307278,911.6272657568912,222.10739201144264,808.0891237848086,258.659430131956,751.7496498033433,228.1551519095008,855.9083220452547,271.3652811656143,939.0368745315619,201.65538706532953
labeled-data,20250103_4396_01,img0377.png,632.7868876808978,244.55765177536867,876.4753580134851,230.76016930212728,683.5029786975311,262.75381048693697,749.8517817750228,228.03653515773075,854.7971830296387,272.25419237810706,904.3693372443439,196.0996919872497
labeled-data,20250103_4396_01,img0413.png,610.7944120670745,224.3678380971046,851.9591556898787,232.38256504413062,657.6206457392586,255.44241699589958,746.8863629807718,227.0876011435704,852.7971328015301,272.69864798435344,807.478015082632,196.54414759349606
labeled-data,20250103_4396_01,img0478.png,574.7411733558887,210.48734119329805,820.2323056240352,232.38256504413062,657.3281899996172,254.12636616751283,635.7424665722401,196.36586243512895,848.7970323453126,267.8096363156432,783.6996401484505,212.10009381211955
labeled-data,20250103_4396_01,img0520.png,543.1945894836009,217.6979889355352,790.4883836873066,224.09032014055788,656.304594910872,253.98013829769206,596.3617049845855,208.46477111567344,785.0176528489562,278.25434306243324,782.3662733297114,212.10009381211955
labeled-data,20250103_4396_01,img0638.png,463.51693193188026,203.4569596446168,710.2699275549182,233.64442839902216,499.2558627233883,231.46104634529684,593.5149029421044,208.70200461921354,696.1265315996793,273.5875591968462,692.1417852616954,190.76622471229308
labeled-data,20250103_4396_01,img0687.png,420.97408824753046,196.4265780959356,667.727105875719,228.05617639878832,494.1378872796621,231.7535020849383,521.3959468250854,181.8946187191835,691.4597477340924,272.254192378107,621.0288882622738,206.54439873403976
labeled-data,20250103_4396_01,img0761.png,357.88092050295523,196.78711048304746,605.5352690989234,212.19275136586657,490.33596266432266,230.29122338673085,427.57009617498034,186.04620503113506,537.9003357759666,255.36487934074444,616.8065600029331,205.2110319153006
labeled-data,20250103_4396_01,img0826.png,314.79730024308816,186.87246983747136,567.4991022586224,211.8322189787547,371.42228265043735,219.3266103120645,426.73977891259,186.28343853467513,528.1223124385461,254.0315125220053,607.9174478780055,202.76652608094548
labeled-data,20250103_4396_01,img0856.png,296.95094708105114,178.94075732101047,548.0303533545821,215.25727665631734,337.26445287613194,208.55005556636814,426.2653119055098,185.0972710169747,527.9000846354229,254.69819593137487,546.3603735402985,171.87686144682172
labeled-data,20250103_4396_01,img0967.png,219.25621765844565,194.26338377326442,475.2028111579867,193.264801042494,333.7043410405,208.45383632756727,269.07390594582625,173.6689553081985,484.7878908295236,244.69794479083117,454.13583524417373,182.32156819361177
labeled-data,20250103_4396_01,img0984.png,209.5218432064255,201.4740315155016,463.8460409639631,188.7581462035958,333.22324484649573,208.45383632756727,261.7196673360835,180.78596041440116,427.00866201749363,246.92022282206315,453.46915183480417,181.6548847842422
labeled-data,20250103_4396_01,img1087.png,166.43822294655843,263.48560209874125,410.30698147785216,187.85681523581616,215.6109434364481,255.35133217118636,260.1776495630729,181.9721279321016,360.3403210805359,234.6976936502876,416.57933651635426,161.2099268969085
labeled-data,20250103_4396_01,img1138.png,135.79297004205048,268.7133217118632,378.3998652184527,187.6765490422602,205.69630279087204,256.0723969454101,256.1446800028914,185.53063048520295,359.8958654742895,233.36432683154842,302.35423214732475,166.5433941718651
labeled-data,20250103_4396_01,img1189.png,104.78718475043065,282.2332862285579,349.0164756688363,189.4792109778195,204.9752380166483,256.6131955260779,139.06993876606566,226.3347930940982,356.11799282119523,230.9198209971933,298.1319038879841,172.32131705306813
labeled-data,20250103_4396_01,img1241.png,81.17231339460393,286.920207261012,319.6330861192198,189.11867859070765,203.172576081089,256.0723969454101,135.98590322004452,232.74009768968057,292.78308249479414,244.0312613814616,297.90968964856955,172.7657726593145
